timestamp,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct
1667374698.01975489,112414250,0,24.81514549255371,24.866561889648438,0.3829534649848938,13.514837265014648,0.3357946276664734,0.0,0.13426437973976135,99
1667374698.11943507,112513930,0,24.77388572692871,24.81410026550293,0.2995235323905945,13.523131370544434,0.33600011467933655,0.0,0.13426437973976135,99
1667374698.21955490,112614050,0,24.836076736450195,24.893062591552734,0.424427330493927,13.53493595123291,0.3362933099269867,0.0,0.13426437973976135,99
1667374698.31958795,112714083,0,24.82668685913086,24.881736755371094,0.41000354290008545,13.546329498291016,0.3365761637687683,0.0,0.13426630198955536,99
1667374698.41961503,112814110,0,24.83713150024414,24.894817352294922,0.4296444058418274,13.558268547058105,0.3368726968765259,0.0,0.13426630198955536,99
1667374698.51955009,112914045,0,24.83339500427246,24.89145278930664,0.43240639567375183,13.570273399353027,0.33717080950737,0.0,0.13426630198955536,99
1667374698.61972189,113014217,0,24.78289222717285,24.82471466064453,0.3114921748638153,13.578941345214844,0.3373856246471405,0.0,0.13426630198955536,99
1667374698.71948695,113113982,0,24.824098587036133,24.878406524658203,0.4044795334339142,13.5901517868042,0.3376638889312744,0.0,0.13426630198955536,99
1667374698.81977987,113214275,0,24.82601547241211,24.88147735595703,0.4130724370479584,13.60166072845459,0.33794960379600525,0.0,0.13426630198955536,99
1667374698.91942596,113313921,0,24.84727668762207,24.908489227294922,0.4559004604816437,13.614280700683594,0.3382631838321686,0.0,0.13426630198955536,99
1667374699.01972604,113414221,0,24.81940460205078,24.871074676513672,0.38483864068984985,13.625003814697266,0.3385293185710907,0.0,0.13426630198955536,99
1667374699.11943102,113513926,0,24.807043075561523,24.856201171875,0.3661184310913086,13.635144233703613,0.33878087997436523,0.0,0.13426630198955536,99
1667374699.21960092,113614096,0,24.799468994140625,24.84809112548828,0.3621288537979126,13.645221710205078,0.33903077244758606,0.0,0.13426630198955536,99
1667374699.31950808,113714003,0,24.83281898498535,24.890918731689453,0.4327132999897003,13.657231330871582,0.3393290042877197,0.0,0.13426630198955536,99
1667374699.41973090,113814226,0,24.833202362060547,24.891342163085938,0.4330202043056488,13.66928768157959,0.3396283984184265,0.0,0.13426630198955536,99
1667374699.51961589,113914111,0,24.841346740722656,24.90068244934082,0.4419199526309967,13.681550025939941,0.33993300795555115,0.0,0.13426630198955536,99
1667374699.61974502,114014240,0,24.79534912109375,24.842363357543945,0.3501602113246918,13.691289901733398,0.34017452597618103,0.0,0.13426630198955536,99
1667374699.71954393,114114039,0,24.7995662689209,24.847034454345703,0.3535359501838684,13.701091766357422,0.3404175937175751,0.0,0.13426630198955536,99
1667374699.81974101,114214236,0,24.82002067565918,24.87331199645996,0.39690959453582764,13.712136268615723,0.3406917154788971,0.0,0.13426630198955536,99
1667374699.91956210,114314057,0,24.843839645385742,24.904287338256836,0.4502059519290924,13.724624633789062,0.341001957654953,0.0,0.13426630198955536,99
1667374700.01972103,114414216,0,24.84374237060547,24.903366088867188,0.44406816363334656,13.736980438232422,0.34130892157554626,0.0,0.13426630198955536,99
1667374700.11958599,114514081,0,24.788450241088867,24.831920623779297,0.323767751455307,13.745962142944336,0.34153157472610474,0.0,0.13426630198955536,99
1667374700.21975589,114614251,0,24.797937393188477,24.845239639282227,0.3523084223270416,13.755765914916992,0.34177470207214355,0.0,0.13426630198955536,99
1667374700.31948090,114713976,0,24.78490447998047,24.893512725830078,0.818472683429718,13.778440475463867,0.3423366844654083,0.0,0.13269607722759247,99
1667374700.41975188,114814247,0,24.536901473999023,24.972631454467773,3.368105411529541,13.872260093688965,0.34463873505592346,0.0,0.12936946749687195,99
1667374700.51944590,114913941,0,24.614904403686523,24.900922775268555,2.2181928157806396,13.933692932128906,0.3461509048938751,0.0,0.12894177436828613,99
1667374700.61974692,115014242,0,24.650266647338867,24.83249282836914,1.3941960334777832,13.972539901733398,0.34710851311683655,0.0,0.13070280849933624,99
1667374700.71943808,115113933,0,24.701833724975586,24.905580520629883,1.5678611993789673,14.015960693359375,0.3481810688972473,0.0,0.12995265424251556,99
1667374700.81977701,115214272,0,24.700767517089844,24.912321090698242,1.6387865543365479,14.061640739440918,0.34930938482284546,0.0,0.12909135222434998,99
1667374700.91948700,115313982,0,24.720508575439453,24.925920486450195,1.5912187099456787,14.105716705322266,0.3503989577293396,0.0,0.12909135222434998,99
1667374701.01977110,115414266,0,24.72089195251465,24.919370651245117,1.5375131368637085,14.148550033569336,0.3514578342437744,0.0,0.12909135222434998,99
1667374701.11953092,115514026,0,24.684667587280273,24.867515563964844,1.4058579206466675,14.187511444091797,0.35241958498954773,0.0,0.13006086647510529,99
1667374701.21956897,115614064,0,24.67556381225586,24.853422164916992,1.3674968481063843,14.22551441192627,0.35335734486579895,0.0,0.13006086647510529,99
1667374701.31955409,115714049,0,24.718303680419922,24.906339645385742,1.4457534551620483,14.265671730041504,0.3543499708175659,0.0,0.13006086647510529,99
1667374701.41956210,115814057,0,24.72711944580078,24.918468475341797,1.4712251424789429,14.306546211242676,0.3553606867790222,0.0,0.13006086647510529,99
1667374701.51957607,115914071,0,24.722328186035156,24.913516998291016,1.4699976444244385,14.34738826751709,0.35637038946151733,0.0,0.13006086647510529,99
1667374701.61980295,116014298,0,24.65998649597168,24.833036422729492,1.330533742904663,14.384434700012207,0.35728394985198975,0.0,0.13006086647510529,99
1667374701.71953487,116114030,0,24.71082878112793,24.899303436279297,1.4491292238235474,14.424583435058594,0.3582760691642761,0.0,0.13006086647510529,99
