timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1674112508.74441195,76064561,0.0,0.0,0.0,0.2137499898672104,0.0,-0.5516838431358337,-2.75,nan,0.0,0.008316144347190857,0,0
1674112508.84247613,76162625,0.0,0.0,0.0,0.2137499898672104,0.0,-0.528474748134613,-2.66,nan,0.0,0.03152523934841156,0,16
1674112508.94246197,76262611,0.0,0.0,0.0,0.2137499898672104,0.0,-0.5074369311332703,-2.79,nan,0.0,0.052563056349754333,0,16
1674112509.04244113,76362590,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4902595281600952,-2.66,nan,0.0,0.06952489912509918,0,16
1674112509.14245200,76462601,0.0,0.0,0.0,0.2137499898672104,0.0,-0.47709837555885315,-2.65,nan,0.0,0.08268608152866364,0,15
1674112509.24253201,76562681,0.0,0.0,0.0,0.2137499898672104,0.0,-0.46721112728118896,-2.66,nan,0.0,0.09257330000400543,0,15
1674112509.34248900,76662638,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4578183889389038,-2.5300000000000002,nan,0.0,0.10153497755527496,0,15
1674112509.44246602,76762615,0.0,0.0,0.0,0.2137499898672104,0.0,-0.44880616664886475,-2.47,nan,0.0,0.11054719984531403,0,14
1674112509.54247117,76862620,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4410325586795807,-2.63,nan,0.0,0.11832083761692047,0,14
1674112509.64247704,76962626,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4348350763320923,-2.42,nan,0.0,0.12430371344089508,0,14
1674112509.74249005,77062639,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4277693033218384,-2.69,nan,0.0,0.131369486451149,0,13
1674112509.84247398,77162623,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4229320287704468,-2.67,nan,0.0,0.1362067610025406,0,13
1674112509.94250011,77262649,0.0,0.0,0.0,0.2137499898672104,0.0,-0.41802898049354553,-2.5300000000000002,nan,0.0,0.14089526236057281,0,12
1674112510.04245901,77362608,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4179340600967407,-2.88,nan,0.0,0.140768900513649,0,12
1674112510.14249015,77462639,0.0,0.0,0.0,0.2137499898672104,0.0,-0.41867461800575256,-2.44,nan,0.0,0.14002837240695953,0,11
1674112510.24247313,77562622,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4183753728866577,-2.57,nan,0.0,0.140327587723732,0,11
1674112510.34249711,77662646,0.0,0.0,0.0,0.2137499898672104,0.0,-0.41583743691444397,-2.52,nan,0.0,0.14243640005588531,0,10
1674112510.44247699,77762626,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4145559072494507,-2.69,nan,0.0,0.1437178999185562,0,10
1674112510.54247808,77862627,0.0,0.0,0.0,0.2137499898672104,0.0,-0.41264453530311584,-2.65,nan,0.0,0.14562930166721344,0,9
1674112510.64242911,77962578,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4114586114883423,-2.61,nan,0.0,0.1468151956796646,0,9
1674112510.74245000,78062599,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4091626703739166,-2.67,nan,0.0,0.14911116659641266,0,9
1674112510.84248304,78162632,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4075819253921509,-2.61,nan,0.0,0.1504753977060318,0,8
1674112510.94243813,78262587,0.0,0.0,0.0,0.2137499898672104,0.0,-0.40507498383522034,-2.34,nan,0.0,0.15298236906528473,0,8
1674112511.04250097,78362650,0.0,0.0,0.0,0.2137499898672104,0.0,-0.4014641046524048,-2.5500000000000003,nan,0.0,0.1565932184457779,0,8
1674112511.14248395,78462633,0.0,0.0,0.0,0.2137499898672104,0.0,-0.39640894532203674,-2.59,nan,0.0,0.16150058805942535,0,7
1674112511.24250317,78562652,0.0,0.0,0.0,0.2137499898672104,0.0,-0.39054957032203674,-2.37,nan,0.0,0.16692985594272614,0,7
1674112511.34248805,78662637,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3832453787326813,-2.61,nan,0.0,0.1742340475320816,0,7
1674112511.44246197,78762611,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3794163763523102,-2.5100000000000002,nan,0.0,0.1780630499124527,0,7
1674112511.54248714,78862636,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3761662542819977,-2.43,nan,0.0,0.18146099150180817,0,7
1674112511.64246511,78962614,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3734644949436188,-2.44,nan,0.0,0.18394722044467926,0,6
1674112511.74248004,79062629,0.0,0.0,0.0,0.2137499898672104,0.0,-0.36981335282325745,-2.75,nan,0.0,0.1875983625650406,0,6
1674112511.84250617,79162655,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3663386404514313,-2.68,nan,0.0,0.19107307493686676,0,5
1674112511.94251108,79262660,0.0,0.0,0.0,0.2137499898672104,0.0,-0.36276569962501526,-2.5500000000000003,nan,0.0,0.19464601576328278,0,5
1674112512.04248500,79362634,0.0,0.0,0.0,0.2137499898672104,0.0,-0.358877569437027,-2.54,nan,0.0,0.19810403883457184,0,5
1674112512.14249301,79462642,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3542002737522125,-2.79,nan,0.0,0.2027813345193863,0,4
1674112512.24242616,79562575,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3519483804702759,-2.25,nan,0.0,0.20503319799900055,0,4
1674112512.34245610,79662605,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3489929437637329,-2.5500000000000003,nan,0.0,0.20798863470554352,0,4
1674112512.44248414,79762633,0.0,0.0,0.0,0.2137499898672104,0.0,-0.34553587436676025,-2.2600000000000002,nan,0.0,0.21144570410251617,0,4
1674112512.54245400,79862603,0.0,0.0,0.0,0.2137499898672104,0.0,-0.34078752994537354,-2.59,nan,0.0,0.2159794718027115,0,4
1674112512.64248395,79962633,0.0,0.0,0.0,0.2137499898672104,0.0,-0.336876779794693,-2.39,nan,0.0,0.21989025175571442,0,3
1674112512.74249411,80062643,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3327580988407135,-2.5,nan,0.0,0.2240089327096939,0,3
1674112512.84249306,80162642,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3277377188205719,-2.48,nan,0.0,0.2290293127298355,0,3
1674112512.94247699,80262626,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3221415579319,-2.33,nan,0.0,0.23440994322299957,0,3
1674112513.04248500,80362634,0.0,0.0,0.0,0.2137499898672104,0.0,-0.3157638609409332,-2.5,nan,0.0,0.24078764021396637,0,3
1674112513.14246702,80462616,0.0014671239769086242,2.660672180354595e-06,0.0014697836013510823,0.2137499898672104,0.0,-0.3090578615665436,-2.37,nan,0.0,0.24749362468719482,0,3
1674112513.24249411,80562643,0.009833474643528461,1.77016481757164e-05,0.009851079434156418,0.2137499898672104,0.0,-0.3034297525882721,-2.29,nan,0.0,0.2531217336654663,0,3
1674112513.34248209,80662631,0.011578422039747238,2.0612962543964386e-05,0.011599049903452396,0.2137499898672104,0.0,-0.29746928811073303,-2.46,nan,0.0,0.25908219814300537,0,3
1674112513.44248700,80762636,0.011578422039747238,2.063717693090439e-05,0.011598851531744003,0.2137499898672104,0.0,-0.2912069857120514,-2.36,nan,0.0,0.2649143934249878,0,3
1674112513.54247594,80862625,0.01561332494020462,2.761930227279663e-05,0.011598782613873482,0.2137499898672104,0.0,-0.28464213013648987,-2.38,nan,0.0,0.2714792490005493,0,2
1674112513.64247894,80962628,0.016378311440348625,2.9165297746658325e-05,0.016406843438744545,0.2137499898672104,0.0,-0.27827587723731995,-2.36,nan,0.0,0.27784550189971924,0,3
1674112513.74250913,81062658,0.024483641609549522,4.3330714106559753e-05,0.024526504799723625,0.2137499898672104,0.0,-0.27173128724098206,-2.38,nan,0.0,0.28439009189605713,0,3
1674112513.84249616,81162645,0.024483641609549522,4.347600042819977e-05,0.024526450783014297,0.2137499898672104,0.0,-0.26771965622901917,-2.22,nan,0.0,0.2881861925125122,0,3
1674112513.94252014,81262669,0.024483641609549522,4.301592707633972e-05,0.02452661097049713,0.2137499898672104,0.0,-0.2636789381504059,-2.22,nan,0.0,0.2922269105911255,0,2
1674112514.04247904,81362628,0.02475213073194027,4.307739436626434e-05,0.02479586936533451,0.2137499898672104,0.0,-0.2590614855289459,-2.31,nan,0.0,0.29684436321258545,0,2
1674112514.14248300,81462632,0.02475213073194027,4.355236887931824e-05,0.024795550853013992,0.2137499898672104,0.0,-0.2539438307285309,-2.2800000000000002,nan,0.0,0.3019620180130005,0,1
1674112514.24247217,81562621,0.03507676720619202,6.143748760223389e-05,0.035138871520757675,0.2137499898672104,0.0,-0.2459818571805954,-2.24,nan,0.0,0.30949389934539795,0,2
1674112514.34247112,81662620,0.03683223947882652,6.410479545593262e-05,0.03689706698060036,0.2137499898672104,0.0,-0.23690931499004364,-2.27,nan,0.0,0.3185664415359497,0,1
1674112514.44249415,81762643,0.04287504404783249,7.36340880393982e-05,0.042950186878442764,0.2137499898672104,0.0,-0.2287389487028122,-2.54,nan,0.0,0.32673680782318115,0,1
1674112514.54246902,81862618,0.04287504404783249,7.448345422744751e-05,0.04294927790760994,0.2137499898672104,0.0,-0.22174589335918427,-2.25,nan,0.0,0.33351433277130127,0,2
1674112514.64249301,81962642,0.05289866030216217,9.040907025337219e-05,0.05298948660492897,0.2137499898672104,0.0,-0.2166256159543991,-2.3000000000000003,nan,0.0,0.3386346101760864,0,1
1674112514.74248314,82062632,0.05289866030216217,9.122863411903381e-05,0.052989453077316284,0.2137499898672104,0.0,-0.21187607944011688,-2.46,nan,0.0,0.34338414669036865,0,1
1674112514.84249616,82162645,0.05289866030216217,8.978322148323059e-05,0.052988916635513306,0.2137499898672104,0.0,-0.20587556064128876,-2.36,nan,0.0,0.34960687160491943,0,0
1674112514.94248104,82262630,0.06311611831188202,0.00010672956705093384,0.06322473287582397,0.2137499898672104,0.0,-0.1995512694120407,-2.42,nan,0.0,0.3559311628341675,0,0
1674112515.04246211,82362611,0.07031149417161942,0.00011923164129257202,0.07043075561523438,0.2137499898672104,0.0,-0.19290225207805634,-2.43,nan,0.0,0.36214911937713623,0,2
1674112515.14247608,82462625,0.07227631658315659,0.00012030452489852905,0.07239612936973572,0.2137499898672104,0.0,-0.18671362102031708,-2.64,nan,0.0,0.3683377504348755,0,0
1674112515.24249601,82562645,0.07711926102638245,0.0001250132918357849,0.07724348455667496,0.2137499898672104,0.0,-0.18021909892559052,-2.42,nan,0.0,0.37483227252960205,0,1
1674112515.34246111,82662610,0.09051644802093506,0.00014302879571914673,0.09020695090293884,0.2137499898672104,0.0,-0.17382018268108368,-2.32,nan,0.0,0.3810156583786011,0,2
1674112515.44250202,82762651,0.09142715483903885,0.00013825297355651855,0.09156575798988342,0.2137499898672104,0.0,-0.16741816699504852,-2.48,nan,0.0,0.38741767406463623,0,1
1674112515.54258895,82862738,0.09940879046916962,0.00014382600784301758,0.09955177456140518,0.2137499898672104,0.0,-0.16170565783977509,-2.5300000000000002,nan,0.0,0.39313018321990967,0,2
1674112515.64247513,82962624,0.11513436585664749,0.00014759600162506104,0.11528298258781433,0.2137499898672104,0.0,-0.15724460780620575,-2.36,nan,0.0,0.397591233253479,0,2
1674112515.74252605,83062675,0.11513436585664749,0.00012905895709991455,0.11526226997375488,0.2137499898672104,0.0,-0.15280453860759735,-2.43,nan,0.0,0.401816725730896,0,2
1674112515.84248209,83162631,0.11620364338159561,0.0001080930233001709,0.11631233245134354,0.2137499898672104,0.0,-0.14835278689861298,-2.2,nan,0.0,0.40626847743988037,0,2
1674112515.94246411,83262613,0.11620364338159561,9.116530418395996e-05,0.1162918284535408,0.2137499898672104,0.0,-0.14317552745342255,-2.47,nan,0.0,0.41122353076934814,0,1
1674112516.04247808,83362627,0.11620364338159561,7.878988981246948e-05,0.11628229916095734,0.2137499898672104,0.0,-0.13711659610271454,-2.2,nan,0.0,0.41685235500335693,0,2
1674112516.14248204,83462631,0.12500835955142975,7.836520671844482e-05,0.12508828938007355,0.2137499898672104,0.0,-0.13069956004619598,-2.2800000000000002,nan,0.0,0.4232693910598755,0,1
1674112516.24249315,83562642,0.14401903748512268,8.405745029449463e-05,0.14410465955734253,0.2137499898672104,0.0,-0.1254815310239792,-2.45,nan,0.0,0.4284874200820923,0,2
1674112516.34247899,83662628,0.14527209103107452,6.110966205596924e-05,0.1453317105770111,0.2137499898672104,0.0,-0.12022367119789124,-2.37,nan,0.0,0.43353068828582764,0,2
1674112516.44248414,83762633,0.14527209103107452,2.314150333404541e-05,0.14529602229595184,0.2137499898672104,0.0,-0.11297455430030823,-2.3000000000000003,nan,0.0,0.44077980518341064,0,5
1674112516.54249215,83862641,0.14527209103107452,4.872679710388184e-06,0.14527583122253418,0.2137499898672104,0.0,-0.10458794236183167,-2.67,nan,0.0,0.4491664171218872,0,4
1674112516.64252305,83962672,0.14527209103107452,1.3530254364013672e-05,0.145286425948143,0.2137499898672104,0.0,-0.0973145067691803,-2.47,nan,0.0,0.4558619260787964,0,4
1674112516.74248505,84062634,0.1549239307641983,5.169212818145752e-05,0.15497660636901855,0.2137499898672104,0.0,-0.09185495972633362,-2.29,nan,0.0,0.4610992670059204,0,3
1674112516.84249306,84162642,0.15558356046676636,6.768107414245605e-05,0.15564711391925812,0.2137499898672104,0.0,-0.08743658661842346,-2.23,nan,0.0,0.46551764011383057,0,0
1674112516.94247699,84262626,0.15558356046676636,4.455447196960449e-05,0.15562668442726135,0.2137499898672104,0.0,-0.08521142601966858,-2.56,nan,0.0,0.46774280071258545,0,-3
1674112517.04248309,84362632,0.1734682023525238,2.1904706954956055e-05,0.1734893023967743,0.2137499898672104,0.0,-0.08618846535682678,-2.36,nan,0.0,0.46676576137542725,0,-5
1674112517.14250207,84462651,0.18370352685451508,1.2531876564025879e-05,0.1837155669927597,0.2137499898672104,0.0,-0.08820381760597229,-1.69,nan,0.0,0.46518051624298096,0,-3
1674112517.24247694,84562626,0.18370352685451508,1.0222196578979492e-05,0.18371284008026123,0.2137499898672104,0.0,-0.08564391732215881,-1.6,nan,0.0,0.46774041652679443,0,0
1674112517.34251094,84662660,0.18445132672786713,6.42240047454834e-06,0.18445849418640137,0.2137499898672104,0.0,-0.07671204954385757,-2.0,nan,0.0,0.47667229175567627,0,4
1674112517.44246602,84762615,0.18445132672786713,1.5541911125183105e-05,0.18446463346481323,0.2137499898672104,0.0,-0.06366721540689468,-2.16,nan,0.0,0.48971712589263916,0,7
1674112517.54248500,84862634,0.18520142138004303,6.540119647979736e-05,0.18526193499565125,0.2137499898672104,0.0,-0.0501202717423439,-1.94,nan,0.0,0.5027605295181274,0,4
1674112517.64246702,84962616,0.18746523559093475,0.00012348592281341553,0.18758854269981384,0.2137499898672104,0.0,-0.03807798773050308,-2.1,nan,0.0,0.5148028135299683,0,3
1674112517.74247813,85062627,0.1882244050502777,0.0001354515552520752,0.1883620023727417,0.2137499898672104,0.0,-0.028909124433994293,-2.3000000000000003,nan,0.0,0.523971676826477,0,1
1674112517.84248614,85162635,0.19672685861587524,0.00010512769222259521,0.19683320820331573,0.2137499898672104,0.0,-0.023784317076206207,-1.74,nan,0.0,0.5288752317428589,0,-1
1674112517.94247317,85262622,0.21532246470451355,6.841123104095459e-05,0.21539315581321716,0.2137499898672104,0.0,-0.01853291131556034,-1.83,nan,0.0,0.5343478918075562,0,-1
