timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1674110673.72379494,259231177,0.0,0.0,0.0,0.15495307743549347,0.0,-0.04611505940556526,-1.83,nan,0.0,0.0038849394768476486,0,-1
1674110673.82190084,259329283,0.0,0.0,0.0,0.15495307743549347,0.0,-0.030028123408555984,-1.82,nan,0.0,0.019971875473856926,0,13
1674110673.92191195,259429294,0.0,0.0,0.0,0.15495307743549347,0.0,-0.01506306603550911,-1.67,nan,0.0,0.03493693470954895,0,13
1674110674.02188683,259529269,0.0,0.0,0.0,0.15495307743549347,0.0,-0.00087704136967659,-1.78,nan,0.0,0.04912295937538147,0,13
1674110674.12186790,259629250,0.0,0.0,0.0,0.15495307743549347,0.0,0.008330564945936203,-1.73,nan,0.0,0.05833056569099426,0,13
1674110674.22190475,259729287,0.0,0.0,0.0,0.15495307743549347,0.0,0.01826534792780876,-1.8800000000000001,nan,0.0,0.06826534867286682,0,13
1674110674.32186890,259829251,0.0,0.0,0.0,0.15495307743549347,0.0,0.025052407756447792,-1.8900000000000001,nan,0.0,0.075052410364151,0,12
1674110674.42188573,259929268,0.0,0.0,0.0,0.15495307743549347,0.0,0.0325537733733654,-1.79,nan,0.0,0.08255377411842346,0,12
1674110674.52189088,260029273,0.0,0.0,0.0,0.15495307743549347,0.0,0.03756437823176384,-1.56,nan,0.0,0.0875643789768219,0,12
1674110674.62185478,260129237,0.0,0.0,0.0,0.15495307743549347,0.0,0.044343214482069016,-2.0100000000000002,nan,0.0,0.09434321522712708,0,11
1674110674.72187781,260229260,0.0,0.0,0.0,0.15495307743549347,0.0,0.047562938183546066,-1.92,nan,0.0,0.09756293892860413,0,11
1674110674.82187891,260329261,0.0,0.0,0.0,0.15495307743549347,0.0,0.05213020369410515,-1.81,nan,0.0,0.1023571789264679,0,11
1674110674.92189789,260429280,0.0,0.0,0.0,0.15495307743549347,0.0,0.05576775595545769,-1.71,nan,0.0,0.1053490936756134,0,11
1674110675.02190685,260529289,0.0,0.0,0.0,0.15495307743549347,0.0,0.06101236864924431,-1.75,nan,0.0,0.11059370636940002,0,10
1674110675.12189674,260629279,0.0,0.0,0.0,0.15495307743549347,0.0,0.06359146535396576,-1.93,nan,0.0,0.11317279934883118,0,10
1674110675.22187281,260729255,0.0,0.0,0.0,0.15495307743549347,0.0,0.06742845475673676,-1.93,nan,0.0,0.1167999804019928,0,10
1674110675.32189679,260829279,0.0,0.0,0.0,0.15495307743549347,0.0,0.06849800050258636,-1.78,nan,0.0,0.11786952614784241,0,9
1674110675.42190385,260929286,0.0,0.0,0.0,0.15495307743549347,0.0,0.07104037702083588,-1.87,nan,0.0,0.11999419331550598,0,9
1674110675.52197075,261029353,0.0,0.0,0.0,0.15495307743549347,0.0,0.06990669667720795,-1.72,nan,0.0,0.11886051297187805,0,9
1674110675.62189984,261129282,0.0,0.0,0.0,0.15495307743549347,0.0,0.07110927999019623,-1.99,nan,0.0,0.12006309628486633,0,8
1674110675.72189093,261229273,0.0,0.0,0.0,0.15495307743549347,0.0,0.07021747529506683,-1.9000000000000001,nan,0.0,0.11917129158973694,0,8
1674110675.82186580,261329248,0.0,0.0,0.0,0.15495307743549347,0.0,0.07094167172908783,-1.96,nan,0.0,0.11989548802375793,0,7
1674110675.92189884,261429281,0.0,0.0,0.0,0.15495307743549347,0.0,0.07082746922969818,-1.8900000000000001,nan,0.0,0.11978128552436829,0,7
1674110676.02191591,261529298,0.0,0.0,0.0,0.15495307743549347,0.0,0.07249127328395844,-2.07,nan,0.0,0.12144508957862854,0,7
1674110676.12188578,261629268,0.0,0.0,0.0,0.15495307743549347,0.0,0.07077716290950775,-1.94,nan,0.0,0.11973097920417786,0,6
1674110676.22191787,261729300,0.0,0.0,0.0,0.15495307743549347,0.0,0.07047067582607269,-2.05,nan,0.0,0.1194244921207428,0,6
1674110676.32188177,261829264,0.0,0.0,0.0,0.15495307743549347,0.0,0.06946276128292084,-1.78,nan,0.0,0.11841657757759094,0,6
1674110676.42188478,261929267,0.0,0.0,0.0,0.15495307743549347,0.0,0.06987558305263519,-1.74,nan,0.0,0.1188293993473053,0,6
1674110676.52188778,262029270,0.0,0.0,0.0,0.15495307743549347,0.0,0.06950686872005463,-1.84,nan,0.0,0.11847880482673645,0,5
1674110676.62190986,262129292,0.0,0.0,0.0,0.15495307743549347,0.0,0.07044611871242523,-1.94,nan,0.0,0.11941805481910706,0,5
1674110676.72187495,262229257,0.0,0.0,0.0,0.15495307743549347,0.0,0.06917892396450043,-2.02,nan,0.0,0.11815086007118225,0,4
1674110676.82189083,262329273,0.0,0.0,0.0,0.15495307743549347,0.0,0.06851612031459808,-1.62,nan,0.0,0.11727824807167053,0,4
1674110676.92192888,262429311,0.0,0.0,0.0,0.15495307743549347,0.0,0.0668705552816391,-1.83,nan,0.0,0.11563268303871155,0,4
1674110677.02196288,262529345,0.0,0.0,0.0,0.15495307743549347,0.0,0.06674288213253021,-1.94,nan,0.0,0.11565664410591125,0,4
1674110677.12195587,262629338,0.0,0.0,0.0,0.15495307743549347,0.0,0.06473515927791595,-1.84,nan,0.0,0.113648921251297,0,3
1674110677.22188091,262729263,0.0,0.0,0.0,0.15495307743549347,0.0,0.0638946145772934,-1.71,nan,0.0,0.11280837655067444,0,3
