timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1674111794.14432502,77320359,0.0,0.0,0.0,0.17297272384166718,0.0,-0.8623192310333252,-3.0100000000000002,nan,0.0,0.007680749520659447,0,0
1674111794.24240398,77418438,0.0,0.0,0.0,0.17297272384166718,0.0,-0.8457372188568115,-3.0700000000000003,nan,0.0,0.024474477395415306,0,15
1674111794.34241009,77518444,0.0,0.0,0.0,0.17297272384166718,0.0,-0.8316671848297119,-3.24,nan,0.0,0.038544513285160065,0,15
1674111794.44235992,77618394,0.0,0.0,0.0,0.17297272384166718,0.0,-0.8196752071380615,-3.21,nan,0.0,0.050536490976810455,0,15
1674111794.54241014,77718444,0.0,0.0,0.0,0.17297272384166718,0.0,-0.8104441165924072,-3.16,nan,0.0,0.05976758152246475,0,14
1674111794.64244199,77818476,0.0,0.0,0.0,0.17297272384166718,0.0,-0.8022513389587402,-3.0500000000000003,nan,0.0,0.06781253963708878,0,14
1674111794.74233294,77918367,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7954511642456055,-3.1,nan,0.0,0.07461271435022354,0,14
1674111794.84237313,78018407,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7898582816123962,-3.1,nan,0.0,0.080205537378788,0,13
1674111794.94244504,78118479,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7863099575042725,-3.08,nan,0.0,0.08353171497583389,0,13
1674111795.04241204,78218446,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7823374271392822,-3.04,nan,0.0,0.08750424534082413,0,13
1674111795.14234614,78318380,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7789945602416992,-3.0100000000000002,nan,0.0,0.09069929271936417,0,12
1674111795.24234509,78418379,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7754931449890137,-2.96,nan,0.0,0.09420070797204971,0,12
1674111795.34238601,78518420,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7729732990264893,-3.11,nan,0.0,0.09672055393457413,0,12
1674111795.44237804,78618412,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7697746753692627,-2.88,nan,0.0,0.09969697147607803,0,11
1674111795.54241109,78718445,0.0,0.0,0.0,0.17297272384166718,0.0,-0.766660213470459,-3.0700000000000003,nan,0.0,0.10281143337488174,0,11
1674111795.64240694,78818441,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7628504633903503,-3.0500000000000003,nan,0.0,0.10662112385034561,0,11
1674111795.74241400,78918448,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7596263885498047,-3.0700000000000003,nan,0.0,0.10969743877649307,0,10
1674111795.84240603,79018440,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7555398344993591,-3.12,nan,0.0,0.11378393322229385,0,10
1674111795.94237399,79118408,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7514472007751465,-2.84,nan,0.0,0.11787662655115128,0,10
1674111796.04243302,79218467,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7474596500396729,-3.02,nan,0.0,0.12186417728662491,0,9
1674111796.14239502,79318429,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7446770071983337,-2.87,nan,0.0,0.12449893355369568,0,9
1674111796.24236608,79418400,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7425990104675293,-2.96,nan,0.0,0.1265769898891449,0,9
1674111796.34229493,79518329,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7426369190216064,-2.87,nan,0.0,0.12653908133506775,0,8
1674111796.44250107,79618535,0.0,0.0,0.0,0.17297272384166718,0.0,-0.740811288356781,-3.11,nan,0.0,0.1283646523952484,0,8
1674111796.54242611,79718460,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7386521697044373,-3.0300000000000002,nan,0.0,0.13052377104759216,0,8
1674111796.64245105,79818485,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7364823818206787,-2.98,nan,0.0,0.13269361853599548,0,7
1674111796.74233294,79918367,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7345941066741943,-3.2,nan,0.0,0.1344340741634369,0,7
1674111796.84242892,80018463,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7350881099700928,-3.04,nan,0.0,0.13394007086753845,0,7
1674111796.94239712,80118431,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7388303279876709,-3.0500000000000003,nan,0.0,0.13019785284996033,0,6
1674111797.04240298,80218437,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7408985495567322,-2.95,nan,0.0,0.12812957167625427,0,6
1674111797.14239001,80318424,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7420485019683838,-2.68,nan,0.0,0.12697967886924744,0,5
1674111797.24239302,80418427,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7409119009971619,-2.86,nan,0.0,0.12811622023582458,0,5
1674111797.34242606,80518460,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7388138175010681,-2.82,nan,0.0,0.13021430373191833,0,4
1674111797.44240403,80618438,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7364854216575623,-2.98,nan,0.0,0.13269051909446716,0,5
1674111797.54240608,80718440,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7353829741477966,-2.84,nan,0.0,0.1337929666042328,0,5
1674111797.64242411,80818458,0.0,0.0,0.0,0.17297272384166718,0.0,-0.734989583492279,-2.9,nan,0.0,0.13418635725975037,0,4
1674111797.74239206,80918426,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7362079620361328,-2.92,nan,0.0,0.13296803832054138,0,4
1674111797.84236813,81018402,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7362134456634521,-2.84,nan,0.0,0.13296255469322205,0,4
1674111797.94240093,81118435,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7355740070343018,-2.79,nan,0.0,0.13360199332237244,0,3
1674111798.04239798,81218432,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7336835861206055,-2.96,nan,0.0,0.13549241423606873,0,3
1674111798.14241195,81318446,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7317066192626953,-3.02,nan,0.0,0.13746938109397888,0,3
1674111798.24241996,81418454,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7311763763427734,-2.96,nan,0.0,0.13799962401390076,0,3
1674111798.34235001,81518384,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7324514389038086,-2.89,nan,0.0,0.1367245614528656,0,2
1674111798.44244003,81618474,0.0,0.0,0.0,0.17297272384166718,0.0,-0.7323548793792725,-3.02,nan,0.0,0.13682112097740173,0,2
